Market,Brand,Model,Body_Type,Fuel_Type,Year,Available_Date,Dealer,City,Province,Type,Version,Ext_Color,Int_Color,RRP_EUR,Monthly_EUR,APR_pct,Availability,Engine_Raw,URL
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Rojo Granadina Metalizado,,80311.58,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTQ0MDAxLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Negro Mito Metalizado,,80311.58,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTQ0MDEyLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,LEIOA WAGEN,Leioa,,Nuevo,0,Verde Distrito Metalizado,,80336.34,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDUzNDYwMTYwMjMxLTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,"GARAJE DALMAU, S-A",Lleida,Lleida,Nuevo,3,Blanco Arkona,,80382.12,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MTEwMDQ0NTcwLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,0,Verde Distrito Metalizado,,80398.49,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMTcyNDY2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,QUADIS MOTORSOL,Sant Boi De Llobregat,,Nuevo,0,Rojo Granadina Metalizado,,80398.49,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzODQwMTcyNDYzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,AUTOPODIUM,Girona,Girona,Nuevo,0,Rojo Granadina Metalizado,,80398.49,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMTQwMTcyNDYxLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,JARMAUTO,Rivas-Vaciamadrid,Madrid,Nuevo,0,Verde Distrito Metalizado,,80398.49,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNTgwMTcyNDY1LTIwMjU=
ES,Audi,Q6 Sportback e-tron,SAV,BEV,2026.0,2026-06-08,MENAI,Eibar,,Nuevo,1,Gris Daytona Efecto Perla,,80407.93,,,soon,Eléctrico,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzA1NjgwMDQ5ODkxLTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Blanco Arkona,,80469.52,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTE5NzY5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"F- TOME, S- A",Madrid,Madrid,Nuevo,0,Gris Daytona Efecto Perla,,80469.52,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjgwMTY2ODY1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,LEIOA WAGEN,Leioa,,Nuevo,0,Verde Distrito Metalizado,,80523.62,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDUzNDYwMTQzOTY4LTIwMjU=
ES,Audi,A6,SEDAN,ICE,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,3,Gris Daytona Efecto Perla,,80559.5,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMDA5MDgwLTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"GARAJE DALMAU, S-A",Lleida,Lleida,Nuevo,0,Azul Navarra Metalizado,,80566.61,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MTEwMTYwMzExLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Blanco Arkona,,80665.1,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTYwMjM5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Blanco Arkona,,80665.1,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTYwMjM4LTIwMjU=
ES,Audi,Q5 SUV e-hybrid,SAV,PHEV,2025.0,2026-06-08,"TARTIERE AUTO, S-L",Lugonés,Lugo,Nuevo,1,Verde Distrito Metalizado,,80666.12,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAxMDYwMTc2NTY5LTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,TALLERES MANCHEGOS,Alcázar de San Juan,,Nuevo,3,Verde Distrito Metalizado,,80699.7,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0ODUwMDM3MDY3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,0,Gris Tambora Metalizado,,80778.18,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMTYwMzcxLTIwMjU=
ES,Audi,A6 Avant e-tron,ESTATE,BEV,2026.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,1,Negro Mito Metalizado,,80894.22,,,soon,Eléctrico,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMDY0NzgzLTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Rojo Granadina Metalizado,,80987.54,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTQ0MDA1LTIwMjU=
ES,Audi,Q5 SUV e-hybrid,SAV,PHEV,2025.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,,0E,,80987.82,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMTI4NDg0LTIwMjU=
ES,Audi,Q5 SUV e-hybrid,SAV,PHEV,2025.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,,6Y,,80987.82,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMTI4NDgyLTIwMjU=
ES,Audi,Q5 SUV e-hybrid,SAV,PHEV,2025.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,,0E,,80987.82,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMTI4NDgxLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"SANTANO AUTOMOCION, S-A",Cáceres,Cáceres,Nuevo,0,Azul Navarra Metalizado,,81043.53,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NjUwMTYwMzUwLTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,TELENAUTO,Trobajo del Camino,,Nuevo,3,Negro Mito Metalizado,,81071.81,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTgwMTU4MjI2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"AUTOGANDARA , S- L",Lugo,Lugo,Nuevo,0,Negro Mito Metalizado,,81165.83,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMDQwMTYwMjA1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"AUTOGANDARA , S- L",Lugo,Lugo,Nuevo,0,Negro Mito Metalizado,,81165.83,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMDQwMTYwMjA3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"AUTOGANDARA , S- L",Lugo,Lugo,Nuevo,0,Negro Mito Metalizado,,81165.83,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMDQwMTYwMjA2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VGRS BARCELONA,Barcelona,Barcelona,Nuevo,0,Gris Daytona Efecto Perla,,81278.76,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NzIwMTYwMjEyLTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,3,Azul Ultra Metalizado,,81300.96,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMDAzNTYzLTIwMjY=
ES,Audi,Q5 SUV,SAV,ICE,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,3,Azul Ultra Metalizado,,81300.96,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMjExNTc3LTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,3,Azul Ultra Metalizado,,81300.96,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMjEzMTYzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"SUPERWAGEN, S-A",Sant Cugat,,Nuevo,0,Rojo Granadina Metalizado,,81501.57,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMTYwMTY5MzYxLTIwMjU=
ES,Audi,Q5 SUV e-hybrid,SAV,PHEV,2025.0,2026-06-08,APERSA,Orense,,Nuevo,,2D,,81506.51,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA1NzEwMTI4NDc2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Blanco Arkona,,81639.24,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjQ0LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Blanco Arkona,,81639.24,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjQ1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Blanco Arkona,,81639.24,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjQzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Blanco Arkona,,81639.24,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTg0ODEzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,ALDAUTO,Colmenar Viejo,,Nuevo,0,Rojo Granadina Metalizado,,81719.06,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMjkwMDIyODE0LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Gris Daytona Efecto Perla,,81794.41,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTYwMjM2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Gris Daytona Efecto Perla,,81794.41,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTYwMjM3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,AUTOPODIUM,Girona,Girona,Nuevo,0,Gris Tambora Metalizado,,81801.66,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMTQwMTYwMzgyLTIwMjU=
ES,Audi,A6 Avant,ESTATE,ICE,2026.0,2026-06-08,"SUPERWAGEN, S-A",Sant Cugat,,Nuevo,5,Gris Daytona Efecto Perla,,81816.14,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMTYwMDAzMDYyLTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"MERKAMOTOR TORTOSA, S-A",Tortosa,,Nuevo,0,Gris Daytona Efecto Perla,,81827.49,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA1MjAwMTYwMzM5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"TARTIERE AUTO, S-L",Lugonés,Lugo,Nuevo,0,Blanco Arkona,,81848.18,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAxMDYwMTQzOTYyLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Negro Mito Metalizado,,81866.32,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTYwMjQxLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2026.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,3,Azul Navarra Metalizado,,81914.15,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTk4NzU3LTIwMjU=
ES,Audi,Q5 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,4,Azul Ultra Metalizado,,81982.01,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMjEzMTc1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Gris Daytona Efecto Perla,,81986.06,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTczOTQ3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,ALDAUTO,Colmenar Viejo,,Nuevo,0,Azul Navarra Metalizado,,82050.19,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMjkwMTYwMjE3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,ALDAUTO,Colmenar Viejo,,Nuevo,0,Verde Distrito Metalizado,,82050.19,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMjkwMTYwMjE2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"BONAVAL PREMIUM, S-L",Santiago de Compostela,A Coruña,Nuevo,0,Rojo Granadina Metalizado,,82173.97,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0ODkwMTYwMjIyLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Blanco Glaciar Metalizado,,82220.0,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTc1Nzc3LTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,"GARAJE DALMAU, S-A",Lleida,Lleida,Nuevo,3,Blanco Arkona,,82230.42,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MTEwMTY3NDQwLTIwMjU=
ES,Audi,A6 Avant e-tron,ESTATE,BEV,2026.0,2026-06-08,"SERRAMOVIL, S-A",Elche,Alicante,Nuevo,1,Negro Mito Metalizado,,82266.36,,,soon,Eléctrico,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDExNTgwMDIzMjYzLTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,0,Gris Daytona Efecto Perla,,82277.81,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMTYwMjIwLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,0,Azul Navarra Metalizado,,82277.81,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMTYwMjIxLTIwMjU=
ES,Audi,Q7 SUV,SAV,ICE,2026.0,2026-06-08,JARMAUTO,Rivas-Vaciamadrid,Madrid,Nuevo,1,Azul Waitomo Metalizado,,82308.19,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNTgwMTY2ODE5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"WAGEN MOTORS, S-A",Albacete,Albacete,Nuevo,0,Negro Mito Metalizado,,82334.7,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAwMTUwMTYwMjcwLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2026.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,3,Azul Ultra Metalizado,,82360.27,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMjEzMTc0LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2026.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,3,Negro Mito Metalizado,,82360.27,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMDAyNzU1LTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2026.0,2026-06-08,VGRS BARCELONA,Barcelona,Barcelona,Nuevo,3,Blanco Glaciar Metalizado,,82408.09,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NzIwMjExNTQ3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2026.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,3,Gris Daytona Efecto Perla,,82429.65,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMDAzNTU1LTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"MERKAMOTOR TORTOSA, S-A",Tortosa,,Nuevo,0,Gris Tambora Metalizado,,82431.52,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA1MjAwMTQzOTYzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Dorado Sakhir Metalizado,,82435.33,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTYwMjQyLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L- (CARTAGENA)",Cartagena,Murcia,Nuevo,0,Blanco Arkona,,82483.76,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTcwMTg2MTk2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"GARAJE DALMAU, S-A",Lleida,Lleida,Nuevo,0,Rojo Granadina Metalizado,,82488.58,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MTEwMTYwMzgzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Negro Mito Metalizado,,82521.09,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTYwMzMyLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"TARTIERE AUTO, S-L",Lugonés,Lugo,Nuevo,0,Verde Distrito Metalizado,,82744.73,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAxMDYwMTYwMzczLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Negro Mito Metalizado,,82840.45,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjQ2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Gris Daytona Efecto Perla,,82840.45,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjUxLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Gris Daytona Efecto Perla,,82840.45,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjQ5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Gris Daytona Efecto Perla,,82840.45,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjQyLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Gris Daytona Efecto Perla,,82840.45,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjUwLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Negro Mito Metalizado,,82840.45,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjQ4LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Negro Mito Metalizado,,82840.45,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjQ3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"GARAJE DALMAU, S-A",Lleida,Lleida,Nuevo,2,Gris Tambora Metalizado,,82871.56,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MTEwMTYwMzEzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Blanco Glaciar Metalizado,,82876.61,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTcxNDk1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Blanco Glaciar Metalizado,,82876.61,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTcxNDk4LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,A-V-I-S-A,Sevilla,Sevilla,Nuevo,0,Azul Navarra Metalizado,,83012.15,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDQ1NjEwMTQzOTg1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"GARAJE DALMAU, S-A",Lleida,Lleida,Nuevo,0,Blanco Arkona,,83269.35,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MTEwMTg2MTkwLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2026.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,3,Blanco Arkona,,83374.7,,,soon,Gasolina,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMDAyNzY4LTIwMjY=
ES,Audi,A6 Avant,ESTATE,ICE,2026.0,2026-06-08,"SERRAMOVIL, S-A",Elche,Alicante,Nuevo,2,Gris Daytona Efecto Perla,,83437.85,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDExNTgwMDEwMzg0LTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Gris Daytona Efecto Perla,,83579.79,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTc1NzczLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Blanco Glaciar Metalizado,,83579.79,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTc1Nzc1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,0,Azul Navarra Metalizado,,83579.79,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTc1Nzc4LTIwMjU=
